ages Centile1 Centile2 Centile3 Centile4 Centile5 Centile6 Centile7 Centile8 Centile9 Centile10 Centile11 Centile12 Centile13 Centile14 Centile15 Centile16 Centile17 Centile18 Centile19 Centile20 Centile21 Centile22 Centile23 Centile24 Centile25 Centile26 Centile27 Centile28 Centile29 Centile30 Centile31 Centile32 Centile33 Centile34 Centile35 Centile36 Centile37 Centile38 Centile39 Centile40 Centile41 Centile42 Centile43 Centile44 Centile45 Centile46 Centile47 Centile48 Centile49 Centile50 Centile51 Centile52 Centile53 Centile54 Centile55 Centile56 Centile57 Centile58 Centile59 Centile60 Centile61 Centile62 Centile63 Centile64 Centile65 Centile66 Centile67 Centile68 Centile69 Centile70 Centile71 Centile72 Centile73 Centile74 Centile75 Centile76 Centile77 Centile78 Centile79 Centile80 Centile81 Centile82 Centile83 Centile84 Centile85 Centile86 Centile87 Centile88 Centile89 Centile90 Centile91 Centile92 Centile93 Centile94 Centile95 Centile96 Centile97 Centile98 Centile99 Centile100
74 78.64296461644813 77.97643427297172 77.77000759153633 77.24083192760412 77.01833167111693 76.90299631445838 76.77838098281164 76.47229201653528 76.5185161315081 76.3045135200552 76.50754925295587 76.13307980406333 76.12934348559465 76.14859395045264 75.99659544314592 75.8559406381059 75.78432509442926 75.83591341879841 75.87909269999743 75.98540765902115 75.63938617116887 75.68649390166993 75.5362574102323 75.70018538319073 75.4852990407778 75.50336389924796 75.48225311509036 75.17786445677793 75.35836294200884 75.11224574156772 75.16200288822606 75.24294094374808 75.04867871309187 75.385684668603 75.06707385288503 74.96898985381485 74.74619465382382 74.82121625017939 74.81212418254944 74.5887876314425 74.87297950608888 74.54682040309658 74.75513556145668 74.72777216861716 74.56543085106293 74.29718955350265 74.64361370442887 74.42186098667881 74.30412379717103 74.43468236605067 74.16757052345021 74.17601716191307 74.25567232985729 74.12536867620132 74.23458173773017 74.1037650420734 74.00973472764368 73.93575381096493 74.04178988486886 73.80810917077751 73.7431023306937 74.02906860280497 73.95991455499393 73.75565368891638 73.89413988664303 73.85307746891391 73.8831504270913 73.87689943796774 73.7633904519259 73.55360553181887 73.65464605975876 73.6003653417712 73.82615325442637 73.71674866085982 73.84394842471976 73.64717322413107 73.52886813071021 73.64753523318156 73.57991442308997 73.31320380523833 73.46304385400572 73.2031134196471 73.193355775543 73.19464904075241 73.23122132332693 73.08217477470708 73.15697348060519 73.08559299684495 73.11864872266497 73.14027329326812 72.79765669492699 72.82333445109016 72.76392346843669 72.79014950008656 72.74757072092005 72.72605811597055 72.50088422929075 72.5872441221867 72.21482808565013 71.94641722153933
75 79.70570738153526 79.03016987125511 78.8209536400706 78.28462695365283 78.05911993694282 77.94222599438349 77.81592667176855 77.50570136811007 77.55255013328522 77.33565559465053 77.54143505367149 77.16190520682095 77.15811839756213 77.17762900383713 77.0235764626479 76.88102091699922 76.80843759570534 76.86072305959298 76.90448584459199 77.01223749225116 76.66154003834681 76.70928435980062 76.55701764550571 76.72316086134195 76.50537064943695 76.52367962761616 76.50228356259159 76.19378154403168 76.37671919798193 76.12727608942674 76.17770562995885 76.25973744298791 76.06285004705258 76.40441013709763 76.0814937698159 75.98208431129882 75.75627836536198 75.83231376707371 75.82309883366497 75.59674422105658 75.88477652644143 75.55420986800328 75.76534009607097 75.73760692765254 75.57307180850972 75.30120562854998 75.65231118692115 75.42756181082312 75.30823357821389 75.44055645207838 75.16983498998331 75.17839577220919 75.25912736134184 75.12706284750134 75.237751761213 75.1051672723717 75.00986627801724 74.9348856192212 75.04235461304276 74.8055160514637 74.73963074056795 75.0294614217618 74.95937285979115 74.75235171173958 74.89270934457063 74.85109202930464 74.88157137880874 74.8752359168592 74.76019302560059 74.54757317414075 74.64997911462036 74.59496487341674 74.82380397408077 74.71292094006063 74.8418396196484 74.64240529472742 74.52250148382791 74.64277219579212 74.57423759096957 74.3039227755794 74.45578768987065 74.19234468207476 74.1824551779152 74.1837659196815 74.22083242229081 74.06977173112205 74.1455812303431 74.07323614545096 74.10673857026855 74.12865536479877 73.78140881242601 73.80743356529408 73.74721973152366 73.77380016900665 73.73064600093248 73.70884268510528 73.48062590806495 73.56815282654058 73.19070414086161 72.91866610291149
76 80.7684501466224 80.08390546953851 79.87189968860488 79.32842197970153 79.09990820276873 78.9814556743086 78.85347236072548 78.53911071968487 78.58658413506237 78.36679766924587 78.57532085438712 78.19073060957855 78.18689330952964 78.20666405722162 78.05055748214987 77.90610119589255 77.83255009698141 77.88553270038756 77.92987898918655 78.03906732548117 77.68369390552478 77.73207481793129 77.57777788077912 77.74613633949318 77.52544225809612 77.54399535598438 77.5223140100928 77.20969863128543 77.39507545395503 77.14230643728577 77.19340837169163 77.27653394222776 77.07702138101327 77.42313560559226 77.0959136867468 76.99517876878281 76.76636207690014 76.84341128396802 76.8340734847805 76.60470081067068 76.89657354679399 76.56159933291 76.77554463068525 76.7474416866879 76.58071276595652 76.30522170359731 76.66100866941343 76.43326263496743 76.31234335925673 76.44643053810609 76.17209945651642 76.1807743825053 76.2625823928264 76.12875701880135 76.24092178469584 76.10656950266998 76.0099978283908 75.93401742747749 76.04291934121667 75.80292293214988 75.73615915044219 76.02985424071862 75.95883116458836 75.74904973456277 75.89127880249823 75.84910658969537 75.87999233052619 75.87357239575064 75.75699559927526 75.54154081646263 75.64531216948197 75.5895644050623 75.82145469373519 75.70909321926143 75.83973081457705 75.6376373653238 75.51613483694561 75.63800915840268 75.56856075884916 75.29464174592046 75.44853152573559 75.18157594450243 75.1715545802874 75.17288279861059 75.21044352125469 75.05736868753701 75.134188980081 75.06087929405697 75.09482841787214 75.11703743632943 74.76516092992502 74.791532679498 74.73051599461064 74.75745083792673 74.71372128094491 74.69162725424002 74.46036758683914 74.54906153089445 74.1665801960731 73.89091498428364
77 81.83119291170954 81.13764106782192 80.92284573713916 80.37221700575023 80.14069646859464 80.02068535423372 79.89101804968239 79.57252007125967 79.6206181368395 79.39793974384122 79.60920665510272 79.21955601233617 79.21566822149713 79.23569911060612 79.07753850165184 78.93118147478587 78.85666259825749 78.91034234118213 78.95527213378111 79.0658971587112 78.70584777270274 78.75486527606196 78.59853811605252 78.76911181764441 78.54551386675527 78.5643110843526 78.54234445759403 78.22561571853919 78.41343170992812 78.15733678514479 78.20911111342441 78.29333044146759 78.09119271497397 78.4418610740869 78.11033360367767 78.0082732262668 77.7764457884383 77.85450880086235 77.84504813589604 77.61265740028476 77.90837056714653 77.56898879781671 77.78574916529952 77.75727644572328 77.58835372340332 77.30923777864464 77.66970615190571 77.43896345911173 77.31645314029959 77.4523046241338 77.17436392304954 77.18315299280144 77.26603742431097 77.13045119010137 77.24409180817868 77.10797173296828 77.01012937876436 76.93314923573377 77.04348406939057 76.80032981283607 76.73268756031642 77.03024705967545 76.95828946938558 76.74574775738597 76.88984826042585 76.8471211500861 76.87841328224364 76.8719088746421 76.75379817294993 76.5355084587845 76.64064522434359 76.58416393670785 76.8191054133896 76.70526549846224 76.8376220095057 76.63286943592016 76.50976819006333 76.63324612101324 76.56288392672876 76.28536071626151 76.44127536160053 76.17080720693009 76.16065398265961 76.16199967753967 76.20005462021857 76.04496564395197 76.12279672981892 76.04852244266299 76.08291826547571 76.10541950786008 75.74891304742403 75.77563179370192 75.71381225769763 75.74110150684682 75.69679656095734 75.67441182337475 75.44010926561334 75.52997023524833 75.1424562512846 74.86316386565579
78 82.89393567679667 82.19137666610531 81.97379178567343 81.41601203179894 81.18148473442054 81.05991503415883 80.9285637386393 80.60592942283448 80.65465213861664 80.42908181843656 80.64309245581835 80.24838141509377 80.24444313346461 80.26473416399061 80.10451952115382 79.95626175367919 79.88077509953355 79.9351519819767 79.98066527837567 80.0927269919412 79.72800163988069 79.77765573419263 79.61929835132594 79.79208729579564 79.56558547541444 79.58462681272081 79.56237490509524 79.24153280579294 79.43178796590121 79.17236713300382 79.2248138551572 79.31012694070743 79.10536404893467 79.46058654258154 79.12475352060855 79.02136768375078 78.78652949997645 78.86560631775666 78.85602278701157 78.62061398989884 78.9201675874991 78.57637826272342 78.79595369991381 78.76711120475863 78.59599468085011 78.31325385369199 78.678403634398 78.44466428325605 78.32056292134244 78.45817871016152 78.17662838958265 78.18553160309756 78.26949245579551 78.13214536140138 78.24726183166153 78.10937396326656 78.01026092913793 77.93228104399006 78.04404879756447 77.79773669352225 77.72921597019067 78.03063987863227 77.95774777418279 77.74244578020917 77.88841771835345 77.84513571047682 77.87683423396109 77.87024535353356 77.7506007466246 77.52947610110638 77.63597827920519 77.57876346835342 77.81675613304401 77.70143777766305 77.83551320443433 77.62810150651653 77.50340154318103 77.6284830836238 77.55720709460834 77.27607968660257 77.43401919746547 77.16003846935776 77.14975338503181 77.15111655646876 77.18966571918244 77.03256260036693 77.11140447955682 77.036165591269 77.07100811307929 77.09380157939073 76.73266516492305 76.75973090790585 76.69710852078461 76.72475217576691 76.67987184096978 76.65719639250949 76.41985094438755 76.51087893960221 76.11833230649609 75.83541274702795
79 83.95667844188381 83.24511226438871 83.0247378342077 82.45980705784764 82.22227300024645 82.09914471408395 81.96610942759621 81.63933877440928 81.68868614039377 81.4602238930319 81.67697825653397 81.2772068178514 81.27321804543212 81.29376921737511 81.1315005406558 80.98134203257251 80.90488760080962 80.95996162277127 81.00605842297023 81.11955682517123 80.75015550705865 80.8004461923233 80.64005858659935 80.81506277394686 80.58565708407359 80.60494254108903 80.58240535259647 80.25744989304671 80.4501442218743 80.18739748086284 80.24051659688999 80.32692343994727 80.11953538289538 80.47931201107617 80.13917343753943 80.03446214123477 79.79661321151463 79.87670383465098 79.8669974381271 79.62857057951294 79.93196460785164 79.58376772763013 79.80615823452808 79.776945963794 79.60363563829691 79.31726992873932 79.68710111689028 79.45036510740036 79.32467270238529 79.46405279618922 79.17889285611577 79.18791021339368 79.27294748728008 79.13383953270142 79.25043185514437 79.11077619356486 79.0103924795115 78.93141285224634 79.04461352573838 78.79514357420842 78.72574438006491 79.0310326975891 78.95720607898001 78.73914380303236 78.88698717628107 78.84315027086755 78.87525518567854 78.86858183242501 78.74740332029928 78.52344374342826 78.6313113340668 78.57336299999898 78.81440685269843 78.69761005686385 78.83340439936299 78.62333357711289 78.49703489629873 78.62372004623437 78.55153026248794 78.26679865694364 78.42676303333042 78.14926973178542 78.13885278740402 78.14023343539785 78.17927681814632 78.02015955678189 78.10001222929473 78.02380873987501 78.05909796068288 78.08218365092138 77.71641728242206 77.74383002210976 77.6804047838716 77.708402844687 77.66294712098221 77.63998096164423 77.39959262316174 77.49178764395607 77.09420836170757 76.8076616284001
80 85.01942120697095 84.29884786267212 84.07568388274198 83.50360208389635 83.26306126607234 83.13837439400905 83.00365511655312 82.67274812598407 82.7227201421709 82.49136596762723 82.7108640572496 82.306032220609 82.3019929573996 82.3228042707596 82.15848156015775 82.00642231146584 81.9290001020857 81.98477126356585 82.03145156756479 82.14638665840124 81.7723093742366 81.82323665045399 81.66081882187275 81.83803825209809 81.60572869273275 81.62525826945725 81.6024358000977 81.27336698030047 81.4685004778474 81.20242782872187 81.25621933862277 81.34371993918711 81.13370671685608 81.49803747957081 81.1535933544703 81.04755659871874 80.80669692305278 80.88780135154529 80.87797208924263 80.63652716912702 80.9437616282042 80.59115719253684 80.81636276914236 80.78678072282938 80.6112765957437 80.32128600378665 80.69579859938256 80.45606593154466 80.32878248342814 80.46992688221694 80.18115732264887 80.1902888236898 80.27640251876463 80.13553370400143 80.25360187862721 80.11217842386314 80.01052402988505 79.93054466050262 80.04517825391228 79.79255045489461 79.72227278993914 80.03142551654591 79.95666438377722 79.73584182585556 79.88555663420867 79.84116483125828 79.87367613739599 79.86691831131647 79.74420589397396 79.51741138575014 79.6266443889284 79.56796253164453 79.81205757235283 79.69378233606467 79.83129559429163 79.61856564770926 79.49066824941644 79.61895700884493 79.54585343036754 79.25751762728468 79.41950686919536 79.13850099421308 79.12795218977622 79.12935031432693 79.1688879171102 79.00775651319685 79.08861997903264 79.01145188848102 79.04718780828645 79.07056572245202 78.70016939992107 78.72792913631369 78.66370104695858 78.69205351360708 78.64602240099464 78.62276553077896 78.37933430193594 78.47269634830995 78.07008441691906 77.77991050977225
81 86.08216397205808 85.35258346095551 85.12662993127626 84.54739710994505 84.30384953189825 84.17760407393416 84.04120080551004 83.70615747755888 83.75675414394804 83.52250804222258 83.7447498579652 83.33485762336662 83.33076786936711 83.3518393241441 83.18546257965973 83.03150259035917 82.95311260336176 83.00958090436043 83.05684471215935 83.17321649163125 82.79446324141456 82.84602710858466 82.68157905714617 82.86101373024931 82.62580030139192 82.64557399782547 82.62246624759891 82.28928406755422 82.48685673382049 82.21745817658089 82.27192208035555 82.36051643842694 82.14787805081677 82.51676294806545 82.16801327140118 82.06065105620273 81.81678063459094 81.89889886843962 81.88894674035816 81.64448375874112 81.95555864855675 81.59854665744355 81.82656730375665 81.79661548186475 81.61891755319051 81.32530207883399 81.70449608187484 81.46176675568897 81.332892264471 81.47580096824466 81.18342178918198 81.19266743398592 81.27985755024919 81.13722787530145 81.25677190211005 81.11358065416144 81.01065558025861 80.9296764687589 81.04574298208618 80.7899573355808 80.71880119981338 81.03181833550273 80.95612268857444 80.73253984867875 80.88412609213628 80.83917939164901 80.87209708911344 80.86525479020793 80.74100846764863 80.51137902807201 80.62197744379 80.56256206329009 80.80970829200724 80.68995461526548 80.82918678922027 80.61379771830562 80.48430160253415 80.61419397145549 80.54017659824713 80.24823659762575 80.4122507050603 80.12773225664074 80.11705159214843 80.11846719325602 80.15849901607407 79.99535346961181 80.07722772877055 79.99909503708705 80.03527765589003 80.05894779398267 79.68392151742009 79.7120282505176 79.64699731004556 79.67570418252717 79.62909768100708 79.6055500999137 79.35907598071014 79.45360505266383 79.04596047213055 78.7521593911444
82 87.14490673714522 86.40631905923892 86.17757597981053 85.59119213599375 85.34463779772416 85.21683375385928 85.07874649446696 84.73956682913368 84.79078814572517 84.55365011681792 84.77863565868083 84.36368302612424 84.3595427813346 84.3808743775286 84.2124435991617 84.05658286925248 83.97722510463784 84.034390545155 84.0822378567539 84.20004632486128 83.81661710859252 83.86881756671534 83.70233929241958 83.88398920840054 83.64587191005107 83.66588972619368 83.64249669510014 83.30520115480797 83.50521298979358 83.2324885244399 83.28762482208833 83.37731293766679 83.16204938477748 83.53548841656009 83.18243318833207 83.07374551368672 82.8268643461291 82.90999638533393 82.8999213914737 82.6524403483552 82.9673556689093 82.60593612235026 82.83677183837092 82.8064502409001 82.62655851063731 82.32931815388132 82.71319356436713 82.46746757983328 82.33700204551384 82.48167505427236 82.1856862557151 82.19504604428205 82.28331258173375 82.13892204660146 82.25994192559288 82.11498288445972 82.01078713063218 81.92880827701518 82.0463077102601 81.78736421626698 81.71532960968763 82.03221115445956 81.95558099337165 81.72923787150195 81.88269555006389 81.83719395203974 81.87051804083089 81.86359126909939 81.7378110413233 81.50534667039389 81.6173104986516 81.55716159493564 81.80735901166165 81.68612689446628 81.82707798414891 81.60902978890199 81.47793495565185 81.60943093406605 81.53449976612673 81.2389555679668 81.40499454092524 81.1169635190684 81.10615099452063 81.1075840721851 81.14811011503795 80.98295042602678 81.06583547850846 80.98673818569306 81.02336750349362 81.04732986551332 80.6676736349191 80.69612736472153 80.63029357313253 80.65935485144726 80.61217296101951 80.58833466904844 80.33881765948435 80.4345137570177 80.02183652734203 79.72440827251656
83 88.20764950223236 87.46005465752232 87.2285220283448 86.63498716204246 86.38542606355006 86.25606343378439 86.11629218342387 85.77297618070848 85.82482214750232 85.58479219141326 85.81252145939645 85.39250842888184 85.3883176933021 85.40990943091309 85.23942461866368 85.08166314814581 85.0013376059139 85.05920018594958 85.10763100134847 85.22687615809129 84.83877097577047 84.89160802484601 84.72309952769298 84.90696468655176 84.66594351871024 84.68620545456189 84.66252714260135 84.32111824206173 84.52356924576667 84.24751887229893 84.30332756382113 84.39410943690663 84.17622071873818 84.55421388505472 84.19685310526295 84.0868399711707 83.83694805766726 83.92109390222824 83.91089604258923 83.66039693796928 83.97915268926185 83.61332558725698 83.8469763729852 83.81628499993548 83.6341994680841 83.33333422892865 83.72189104685941 83.47316840397758 83.3411118265567 83.48754914030008 83.1879507222482 83.19742465457817 83.2867676132183 83.14061621790148 83.26311194907572 83.11638511475802 83.01091868100573 82.92794008527147 83.046872438434 82.78477109695316 82.71185801956186 83.03260397341639 82.95503929816887 82.72593589432513 82.8812650079915 82.83520851243047 82.86893899254835 82.86192774799083 82.73461361499797 82.49931431271577 82.61264355351321 82.5517611265812 82.80500973131606 82.68229917366709 82.82496917907757 82.60426185949835 82.47156830876956 82.60466789667662 82.52882293400631 82.22967453830786 82.39773837679019 82.10619478149607 82.09525039689282 82.0967009511142 82.13772121400183 81.97054738244174 82.05444322824637 81.97438133429907 82.01145735109719 82.03571193704397 81.6514257524181 81.68022647892545 81.61358983621952 81.64300552036735 81.59524824103194 81.57111923818317 81.31855933825854 81.41542246137158 80.99771258255352 80.69665715388871
84 89.2703922673195 88.51379025580572 88.27946807687907 87.67878218809116 87.42621432937597 87.2952931137095 87.15383787238078 86.80638553228329 86.85885614927945 86.6159342660086 86.84640726011207 86.42133383163946 86.41709260526959 86.43894448429758 86.26640563816565 86.10674342703913 86.02545010718998 86.08400982674415 86.13302414594303 86.2537059913213 85.86092484294844 85.9143984829767 85.7438597629664 85.929940164703 85.68601512736939 85.7065211829301 85.68255759010258 85.33703532931548 85.54192550173977 85.26254922015795 85.31903030555391 85.41090593614646 85.19039205269888 85.57293935354934 85.21127302219382 85.09993442865469 84.84703176920542 84.93219141912256 84.92187069370476 84.66835352758338 84.99094970961441 84.62071505216369 84.85718090759948 84.82611975897085 84.6418404255309 84.33735030397598 84.73058852935169 84.4788692281219 84.34522160759956 84.49342322632779 84.19021518878131 84.19980326487429 84.29022264470287 84.1423103892015 84.26628197255857 84.1177873450563 84.0110502313793 83.92707189352775 84.04743716660789 83.78217797763935 83.7083864294361 84.03299679237321 83.95449760296609 83.72263391714833 83.8798344659191 83.8332230728212 83.8673599442658 83.8602642268823 83.73141618867265 83.49328195503765 83.60797660837481 83.54636065822676 83.80266045097046 83.6784714528679 83.82286037400621 83.59949393009472 83.46520166188726 83.59990485928718 83.52314610188591 83.22039350864893 83.39048221265513 83.09542604392374 83.08434979926503 83.08581783004328 83.1273323129657 82.9581443388567 83.04305097798428 82.96202448290508 82.99954719870078 83.02409400857462 82.63517786991713 82.66432559312936 82.5968860993065 82.62665618928744 82.57832352104438 82.55390380731791 82.29830101703274 82.39633116572546 81.973588637765 81.66890603526086
85 90.33313503240663 89.56752585408913 89.33041412541336 88.72257721413987 88.46700259520186 88.33452279363462 88.1913835613377 87.83979488385808 87.89289015105659 87.64707634060395 87.8802930608277 87.45015923439706 87.44586751723709 87.46797953768208 87.29338665766763 87.13182370593245 87.04956260846605 87.10881946753872 87.15841729053759 87.28053582455132 86.8830787101264 86.93718894110737 86.76461999823981 86.95291564285422 86.70608673602855 86.72683691129832 86.70258803760379 86.35295241656924 86.56028175771286 86.27757956801698 86.33473304728669 86.42770243538631 86.20456338665959 86.59166482204398 86.2256929391247 86.11302888613866 85.85711548074357 85.94328893601687 85.9328453448203 85.67631011719746 86.00274672996696 85.6281045170704 85.86738544221376 85.8359545180062 85.6494813829777 85.34136637902331 85.73928601184397 85.4845700522662 85.3493313886424 85.4992973123555 85.19247965531443 85.20218187517041 85.29367767618743 85.14400456050151 85.26945199604141 85.1191895753546 85.01118178175287 84.92620370178403 85.0480018947818 84.77958485832552 84.70491483931033 85.03338961133004 84.9539559077633 84.71933193997153 84.87840392384672 84.83123763321193 84.86578089598325 84.85860070577375 84.72821876234732 84.48724959735952 84.60330966323642 84.54096018987231 84.80031117062488 84.6746437320687 84.82075156893485 84.59472600069108 84.45883501500496 84.59514182189774 84.51746926976551 84.21111247898997 84.38322604852007 84.0846573063514 84.07344920163723 84.07493470897236 84.11694341192958 83.94574129527165 84.03165872772219 83.94966763151109 83.98763704630436 84.01247608010527 83.61892998741614 83.64842470733329 83.58018236239349 83.61030685820752 83.56139880105681 83.53668837645264 83.27804269580695 83.37723987007932 82.9494646929765 82.64115491663301
86 91.39587779749377 90.62126145237252 90.38136017394763 89.76637224018857 89.50779086102777 89.37375247355973 89.22892925029461 88.87320423543288 88.92692415283372 88.67821841519928 88.9141788615433 88.47898463715468 88.47464242920458 88.49701459106657 88.32036767716959 88.15690398482577 88.07367510974213 88.1336291083333 88.18381043513214 88.30736565778133 87.90523257730435 87.95997939923804 87.78538023351321 87.97589112100545 87.72615834468772 87.74715263966654 87.72261848510502 87.36886950382299 87.57863801368595 87.292609915876 87.35043578901947 87.44449893462614 87.21873472062028 87.61039029053862 87.24011285605557 87.12612334362265 86.86719919228173 86.9543864529112 86.94381999593583 86.68426670681156 87.01454375031952 86.6354939819771 86.87758997682805 86.84578927704158 86.6571223404245 86.34538245407064 86.74798349433625 86.4902708764105 86.35344116968525 86.50517139838321 86.19474412184753 86.20456048546653 86.29713270767198 86.14569873180153 86.27262201952425 86.12059180565288 86.01131333212643 85.92533551004031 86.0485666229557 85.7769917390117 85.70144324918458 86.03378243028686 85.9534142125605 85.71602996279472 85.87697338177432 85.82925219360266 85.8642018477007 85.8569371846652 85.725021336022 85.4812172396814 85.59864271809802 85.53555972151787 85.7979618902793 85.67081601126952 85.81864276386351 85.58995807128746 85.45246836812267 85.5903787845083 85.5117924376451 85.20183144933104 85.37596988438501 85.07388856877907 85.06254860400944 85.06405158790146 85.10655451089346 84.9333382516866 85.02026647746008 84.9373107801171 84.97572689390793 85.00085815163592 84.60268210491515 84.6325238215372 84.56347862548047 84.59395752712761 84.54447408106924 84.51947294558738 84.25778437458114 84.3581485744332 83.92534074818799 83.61340379800518
87 92.4586205625809 91.67499705065593 91.4323062224819 90.81016726623729 90.54857912685368 90.41298215348485 90.26647493925152 89.90661358700768 89.96095815461086 89.70936048979462 89.94806466225893 89.50781003991229 89.50341734117208 89.52604964445106 89.34734869667156 89.1819842637191 89.09778761101819 89.15843874912787 89.2092035797267 89.33419549101134 88.92738644448231 88.98276985736871 88.80614046878662 88.99886659915667 88.74622995334687 88.76746836803476 88.74264893260623 88.38478659107675 88.59699426965904 88.30764026373502 88.36613853075227 88.46129543386598 88.23290605458098 88.62911575903325 88.25453277298647 88.13921780110664 87.87728290381989 87.9654839698055 87.95479464705137 87.69222329642564 88.02634077067206 87.64288344688381 87.88779451144232 87.85562403607695 87.66476329787129 87.34939852911798 87.75668097682853 87.49597170055482 87.35755095072811 87.51104548441091 87.19700858838064 87.20693909576266 87.30058773915654 87.14739290310155 87.27579204300709 87.12199403595118 87.01144488249999 86.92446731829659 87.0491313511296 86.77439861969789 86.69797165905882 87.03417524924369 86.95287251735772 86.71272798561792 86.87554283970194 86.82726675399338 86.86262279941815 86.85527366355666 86.72182390969667 86.47518488200326 86.59397577295962 86.53015925316342 86.7956126099337 86.66698829047033 86.81653395879215 86.58519014188381 86.44610172124038 86.58561574711887 86.5061156055247 86.1925504196721 86.36871372024996 86.06311983120672 86.05164800638164 86.05316846683054 86.09616560985734 85.92093520810157 86.00887422719799 85.92495392872311 85.96381674151152 85.98924022316658 85.58643422241417 85.61662293574113 85.54677488856746 85.5776081960477 85.52754936108167 85.50225751472212 85.23752605335534 85.33905727878707 84.90121680339948 84.58565267937733
88 93.52136332766804 92.72873264893933 92.48325227101617 91.85396229228598 91.58936739267958 91.45221183340996 91.30402062820843 90.94002293858249 90.994992156388 90.74050256438996 90.98195046297455 90.5366354426699 90.53219225313957 90.55508469783557 90.37432971617353 90.20706454261241 90.12190011229426 90.18324838992244 90.23459672432126 90.36102532424137 89.94954031166027 90.00556031549938 89.82690070406004 90.0218420773079 89.76630156200603 89.78778409640297 89.76267938010746 89.4007036783305 89.61535052563214 89.32267061159405 89.38184127248505 89.47809193310582 89.24707738854168 89.64784122752789 89.26895268991734 89.15231225859063 88.88736661535806 88.97658148669983 88.9657692981669 88.70017988603972 89.03813779102461 88.65027291179052 88.8979990460566 88.86545879511232 88.67240425531809 88.35341460416531 88.76537845932081 88.50167252469913 88.36166073177095 88.51691957043863 88.19927305491376 88.20931770605878 88.30404277064109 88.14908707440156 88.27896206648992 88.12339626624946 88.01157643287355 87.92359912655289 88.04969607930352 87.77180550038408 87.69450006893305 88.0345680682005 87.95233082215493 87.70942600844111 87.87411229762954 87.8252813143841 87.8610437511356 87.85361014244812 87.71862648337135 87.46915252432514 87.58930882782123 87.52475878480898 87.79326332958811 87.66316056967113 87.81442515372079 87.58042221248019 87.43973507435808 87.58085270972943 87.5004387734043 87.18326939001315 87.3614575561149 87.05235109363439 87.04074740875384 87.04228534575962 87.08577670882121 86.90853216451653 86.9974819769359 86.91259707732912 86.9519065891151 86.97762229469723 86.57018633991318 86.60072204994505 86.53007115165443 86.5612588649678 86.51062464109411 86.48504208385685 86.21726773212954 86.31996598314095 85.87709285861096 85.55790156074949
89 94.58410609275518 93.78246824722272 93.53419831955046 92.89775731833468 92.63015565850549 92.49144151333508 92.34156631716536 91.97343229015729 92.02902615816514 91.77164463898531 92.01583626369018 91.56546084542752 91.56096716510707 91.58411975122006 91.40131073567551 91.23214482150574 91.14601261357033 91.20805803071701 91.25998986891582 91.38785515747138 90.97169417883822 91.02835077363007 90.84766093933344 91.04481755545912 90.78637317066519 90.80809982477119 90.78270982760868 90.41662076558427 90.63370678160523 90.33770095945307 90.39754401421783 90.49488843234566 90.26124872250239 90.66656669602253 90.28337260684822 90.1654067160746 89.89745032689622 89.98767900359414 89.97674394928244 89.70813647565382 90.04993481137717 89.65766237669723 89.90820358067089 89.87529355414767 89.68004521276488 89.35743067921264 89.7740759418131 89.50737334884343 89.36577051281381 89.52279365646635 89.20153752144687 89.2116963163549 89.30749780212565 89.15078124570158 89.28213208997276 89.12479849654775 89.01170798324712 88.92273093480917 89.05026080747741 88.76921238107026 88.6910284788073 89.03496088715733 88.95178912695215 88.70612403126431 88.87268175555715 88.82329587477483 88.85946470285305 88.85194662133958 88.71542905704602 88.46312016664702 88.58464188268285 88.51935831645454 88.79091404924252 88.65933284887194 88.81231634864943 88.57565428307655 88.43336842747578 88.57608967233999 88.49476194128388 88.17398836035422 88.35420139197984 88.04158235606205 88.02984681112605 88.03140222468872 88.07538780778509 87.89612912093149 87.98608972667381 87.90024022593514 87.93999643671867 87.96600436622788 87.55393845741219 87.58482116414898 87.51336741474141 87.54490953388787 87.49369992110654 87.4678266529916 87.19700941090373 87.30087468749483 86.85296891382245 86.53015044212164
